Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2005,-2.9308236,7.383377,10.911243,5.6702504,1.1830277,-0.44568777,7.7389812,14.569702,-0.05459527,5.280707,1.9060931,1.6256591,26.660095,-2.778948,1.7604564,-1.5104334,5.29574,5.2013135,7.865502,-1.0488032,2.1597593,5.0256557,10.149767,-0.719541,1.4212812,2.6760066,2.0773084,3.4107382,-1.676953,5.1059794,2.6966064,-1.3501254,2.2375767,2.0935867,4.791828,10.804648,-1.3866484,-0.5504111,2.9245315,3.9415932,3.3711107,0.76006895,5.6463413,2.484279,10.966685,-1.8584399,,3.3537724,6.2279863,0.94299465,,0.79048944,2.0780149,8.006607,3.8689022,3.5910337,2.3803246,0.14882341,1.8165773,10.151603,8.550899,2.4261565,-0.21446957,1.1253537,,2.511722,-0.26244384,2.0297027,10.289578,3.158611,0.95736635,-5.0301147,4.0899577,10.901203,0.8872213,12.851921,4.9192643,1.0647225,3.2923543,-1.7571567,6.9200516,3.5070798,4.1928596,1.3544314,4.5079207,4.344356,4.935771,6.177029,3.4609416,0.9312463,-1.2939476,4.457829,2.563665,0.17602037,0.33654892,5.5005703,1.7943398,8.889636,2.702441,-1.2955883,11.663786,-0.72236276,9.444529,4.087645,6.6793566,5.5036163,1.1068798,0.6846129,9.539224,-1.1392447,3.905066,5.564254,4.4224977,9.500108,0.926766,12.827941,3.7841768,,1.7849497,2.2022707,7.761886,1.7317721,-12.631267,0.74541324,1.5655223,5.29102,4.040703,2.2269576,12.684133,4.0266047,6.069878,-10.485255,3.881241,5.965957,1.176699,0.53988063,2.9703712,1.2519363,,3.5058954,3.5318372,2.9316926,1.795826,1.9881384,2.3275454,-0.24657455,2.1928668,0.48213813,,,2.72431,4.728635,6.254118,5.343323,3.009221,3.4191833,2.9626698,3.3062148,-1.8454603,0.59503806,1.0101547,8.482908,-1.1793672,0.7109089,5.316506,6.8066077,6.5066977,1.3566229,2.7533722,1.8985497,4.872093,5.4757237,1.5843456,2.6653225,1.1240239,3.4552178,6.2221437,,4.0198183,3.4153845,6.4744873,3.674399,2.382884,5.422819,,8.501897,3.5209517,,12.696804,-7.082382,3.2953758,4.632585,10.927306,0.8954819,-1.2217166,10.3839655,2.5853407,7.833769,-5.8406253,4.5401864,3.2571394,3.9245343,7.3743477,2.5341108,5.620587,2.839452,8.4853115,3.4977136,6.553397,2.7826154,6.223433,2.372032,4.216386,3.7526438,-6.598848
2006,-0.6732577,1.132485,7.514315,6.6899815,1.95883,2.287443,6.9418516,13.898654,-3.6849768,11.319641,1.3780272,2.7596238,32.997066,1.6847364,1.8781742,0.7500897,2.988892,5.4404287,7.6168494,-1.4703803,1.1979648,6.2758603,10.675587,1.5537543,5.3372602,3.0257363,2.8675208,5.5614114,2.4578469,4.233834,6.3614254,2.6465266,1.6029015,3.4225507,5.019521,12.047282,0.4219596,0.9951785,2.1236343,4.017991,5.3117437,0.5972515,6.7486205,5.8340254,11.906923,-0.9409618,,2.9812963,6.3348327,3.972949,,4.2915277,3.4758599,7.813763,1.3261889,2.563601,4.777513,-2.5182135,2.299515,10.411704,7.626537,3.621135,0.9389328,2.0013113,,0.535266,-5.6960835,1.6309052,10.045297,3.669508,-0.9038947,-3.352217,0.22059108,3.0310557,6.1241937,-4.34488,5.8531656,3.146006,-3.9295676,5.3994403,6.3473887,4.0832133,5.0567503,0.054058343,4.0959,4.112019,6.656451,6.383677,2.1951907,2.761831,4.866525,3.8503487,3.7511995,1.3930149,2.369499,1.4032018,1.3081272,9.767867,3.2771547,2.0017445,9.317924,3.680792,2.858001,4.712928,1.6976353,6.912946,-0.16111039,2.1702464,4.3383026,5.4375343,7.764323,6.949423,4.6594877,9.123677,4.3391085,13.864693,7.6176505,,6.312054,6.3226895,5.091668,2.3472633,20.706644,3.3957767,0.010251972,5.719202,3.2122977,1.9639528,12.255524,8.431554,7.2554636,-4.3054485,7.359388,15.403945,4.377587,1.8548145,3.2594066,5.712861,,2.1270344,3.170928,2.6777744,3.3712134,1.6395701,2.3686612,8.490704,1.5345159,2.3809175,,,3.1514359,3.5553312,7.8392,6.6811385,3.5597224,1.0283262,2.1010623,6.269429,-0.99103004,1.4419376,3.7209792,-3.4943023,-0.53470516,7.050382,8.670676,8.554941,6.3526673,-1.0159081,3.5558774,-0.023903098,5.648343,2.3346918,2.007131,4.393649,2.6329968,3.2722886,4.3100104,,6.237754,4.6481457,8.92068,5.5713496,4.0888658,5.4630055,,7.153345,0.6440122,,-4.0367846,-0.18544623,4.1001177,4.9859204,8.928353,-6.893259,-2.7015502,12.9071455,4.3190746,5.8550887,1.2573491,3.5955493,7.5885777,8.269613,3.9803808,1.7981987,6.0747514,7.413398,8.100929,3.585223,5.5723977,5.867261,1.7343913,-0.12937564,4.530319,4.249832,-4.630467
2007,2.3226776,11.692304,9.821944,7.3079824,-1.2896115,-8.10765,7.93261,14.420824,2.3255982,7.8434467,1.8966388,3.4393854,24.04868,-0.30400327,2.9183815,2.9001758,1.0013127,5.913203,7.4414887,0.07564693,0.022316156,7.1719055,9.09946,0.48337188,3.0564754,2.7910035,5.00147,1.5952928,-5.375032,14.763141,3.7618954,2.6106539,1.0641448,2.991822,4.1438622,13.5553665,-1.2241588,1.440565,3.0929334,-9.969451,5.394468,-1.1890742,13.902903,6.759795,7.1792526,0.46617383,0.14168173,2.8841107,4.8750467,3.0277824,,5.2951946,0.5403215,6.117944,1.3934684,0.17682312,5.0854673,-0.041769605,1.6346399,8.062766,8.237707,4.865721,-1.6752497,1.8985674,,-1.0777117,2.745245,1.8288779,13.1643505,1.6917177,4.3730783,0.096337244,0.037650317,10.1968975,3.2435138,5.751853,2.7505908,4.121076,0.45638084,7.489359,5.5535793,3.7762787,5.0718446,2.9556973,0.48790482,4.949584,6.369983,6.0516,2.3092296,6.40171,2.6956635,5.745281,4.4516106,0.84687257,0.95234066,1.8405243,1.3674223,7.8717837,3.6697867,7.512493,8.781439,0.984245,0.30551642,5.266361,-0.058584645,5.9439244,7.2124243,4.213438,4.069162,1.0133027,2.6666605,6.0665183,3.7502568,12.405345,6.442031,11.319402,9.641628,,2.033027,15.2283,3.238947,2.6530995,3.6243286,0.6507887,3.60284,7.0831394,0.51519567,4.6709814,11.200438,6.662736,8.778439,-3.9276595,5.118135,-4.485873,5.246497,6.551347,4.013304,3.9796364,,-0.58503884,3.677207,3.5780146,3.659579,1.8546433,2.550455,-22.076582,2.0999763,2.7186584,,,3.0775712,1.7214837,11.09685,7.734062,4.687505,3.288091,4.476614,6.81844,-0.5822974,2.3055518,4.3931174,1.1698259,0.47774267,-5.0301347,8.829648,8.685765,4.80791,-1.9408607,2.6932921,0.4661832,4.572986,1.8655002,1.4961315,1.7204161,3.5848832,3.4237661,8.270174,,1.1606724,3.9200623,10.786299,6.5417724,2.4622755,3.8351166,,8.321654,-0.6358043,,0.8226073,-4.012521,4.5949893,5.7485647,9.006267,7.160938,-2.8965771,4.332681,5.735679,4.874675,5.816988,3.834933,5.2703757,8.712273,6.3589277,1.0383438,7.94887,3.7704227,7.0831914,4.041316,5.252312,0.38716936,-0.06980923,0.04510991,4.254696,4.5967155,-4.914564
2008,1.0617723,1.6772791,7.0480356,7.7305617,-7.389299,-7.909352,3.008569,7.6029477,-2.1604118,-1.4707689,1.5311501,1.1362113,8.293391,0.6236354,-0.34347615,1.7764707,2.7366369,4.960572,6.8771267,0.06371446,-3.6290178,7.203568,10.5813055,-4.3506713,-2.3155432,4.3716297,4.0922165,0.10725616,-5.6609526,3.355236,1.1992313,-0.099646315,-0.093342796,1.5099508,2.757557,9.109747,2.4260004,-0.054684356,3.0701451,2.8669841,2.0479906,1.9193743,5.936287,3.327341,4.0754275,0.9103423,-3.2092862,1.0765607,1.7647088,1.1024597,,7.1104217,-1.0005594,2.0008826,0.6525279,4.763183,5.1738105,-12.124844,-0.82764846,-4.8705792,7.627867,0.31632054,0.41020158,-0.17841066,,-1.5627998,-6.372985,-1.0307904,2.7332346,6.41467,1.6441739,3.2118762,1.9208276,12.532673,-0.20778415,0.6070941,6.593979,1.1948125,1.7722551,2.0593002,1.5187759,1.9188349,1.9807041,0.96180266,1.1704289,4.6472178,3.7720852,1.6141346,-6.411645,-0.95930344,6.063514,0.3264001,1.4044675,-1.783602,-1.2424228,4.7256007,-1.27211,2.2352693,-2.7588646,7.3755493,5.8572855,-4.9897866,11.010429,2.2337523,-3.0679586,6.1987886,7.2702036,2.8847394,-2.260342,4.2965283,1.1925745,5.2473297,4.811198,3.6601248,-2.0664732,-2.3680365,-0.39480978,,4.24978,0.75003576,8.005392,3.6257915,5.1865754,-0.5198899,-7.557464,6.084025,3.0932045,3.7329814,9.649811,7.0326266,7.196699,-8.28282,4.275023,-3.155576,5.006539,4.558556,2.6580648,1.2228833,,3.816083,3.832589,1.963918,1.7200557,-0.7626479,5.312315,20.513208,-1.8535534,6.6124187,,,0.7884236,-0.5772121,8.209272,8.410907,2.5165713,-4.0372844,-3.3454032,4.3695364,-1.2665834,0.17469998,5.4682803,4.5137115,-0.7165123,-0.34073946,11.144209,5.24621,8.277575,2.0429883,0.69353074,1.3051811,-3.4154928,4.4233494,1.1290532,1.8244718,-1.9182242,3.5794263,5.609523,,3.7269902,2.9359329,5.2730613,3.208894,-1.6919663,0.1435154,,-4.877126,0.8433637,3.704475,-0.4372305,1.0876693,0.94728017,5.7837863,12.532987,8.423353,4.5747676,2.9651608,3.2398305,-0.45285368,5.2301135,2.873539,5.554504,2.775509,6.948172,-0.8288881,7.368565,0.85951287,3.7605028,1.1625984,3.7483861,2.985355,2.8185465,0.37097862,2.0079865,3.997732,-18.654259
2009,-12.274937,17.043896,-2.9022894,3.3851154,-5.746485,-10.956186,-6.910312,-13.508842,-3.6489098,-13.281768,-0.18579058,-3.838493,7.1222386,-1.3155496,-2.6925347,-0.70374316,-0.00022777352,4.070764,-2.7224147,-3.9791977,-5.41414,-1.3106939,0.4467057,-3.0190403,-6.0201364,1.6500771,-1.0163236,-5.5054893,-3.724627,6.482664,-15.899714,9.305022,-4.020088,-3.5105588,-2.1106105,8.859902,1.3261852,-0.31833428,-0.27553034,7.2642827,-0.031705104,4.3901906,-2.4349554,-2.1893668,1.4247451,-1.1768966,-9.787751,-4.610651,-5.339174,-5.305528,,-1.1501079,-5.4815826,-0.2689266,-0.7204206,-0.6187437,2.7155259,1.3025782,-4.6167297,-14.465498,5.756386,-8.514605,-1.8034334,-3.3221245,-5.0306196,2.0098546,-3.1468306,-5.3392735,-2.791181,2.260689,-3.5075831,3.612387,-0.12422661,-3.2204602,-4.371136,-6.913787,0.8749066,-1.5052495,0.1485612,3.9575717,-2.6689725,-4.543991,-6.716034,4.154893,-6.5955863,3.3116002,0.9797673,6.31341,-6.0548105,-0.23921932,-0.3598087,-7.9783626,-1.1533701,-5.8525577,-4.74232,2.7901218,-5.6814523,0.022847984,0.2325984,1.5325725,2.4467452,-1.5831525,-3.5715108,0.27526897,-11.864817,5.9056387,8.754242,2.0418017,-6.3710737,-3.4358292,-1.9013875,2.905116,-1.9687009,-13.887756,-5.014263,-14.642313,2.3533764,,2.3439255,-12.783472,-5.8812375,-6.7569485,-11.526503,-7.655172,3.6871624,0.2879817,1.2796806,-2.1359346,9.937365,-5.9969773,-3.0264637,-14.8542185,3.2196486,-2.9856873,3.0411005,5.172349,-3.4560263,-1.1687388,,-1.7578565,5.067183,-4.6605115,-4.1594534,-3.1692562,3.829096,-5.7178707,-1.0318408,3.6871758,,5.396367,-2.5476563,0.8761508,-0.20500931,0.47389328,-0.3629553,-5.7734933,3.578487,2.5456169,-1.4162109,-3.2143888,-1.2752271,5.7345767,-4.6230226,-0.7055917,-4.726289,-7.82775,3.5429192,-4.865016,-5.810422,0.34991148,-2.846772,1.0078547,-1.1672975,-2.4159915,-14.128777,4.035137,-2.7534375,0.20171008,0.9442289,1.8154025,-5.631175,-8.422089,-5.0677605,0.91604155,,-2.8614242,4.271553,-22.817427,-4.801398,2.5075424,-1.4213587,1.7939476,4.026049,7.4054055,-5.2911267,-4.502582,1.9981242,-6.127857,-7.50466,2.7093658,3.7059216,-14.78072,3.9942615,-3.426832,6.331691,-0.9141246,-4.511403,-6.6008205,3.8323746,0.45396626,-1.2718546,0.59821016,-2.7066407,5.4227233,11.689356
2010,-2.9569526,11.055031,0.454324,3.4856482,1.8898809,-0.80461746,8.968197,2.911587,0.8446816,-9.079453,0.6420435,1.5645334,3.5494556,0.31668398,1.7761834,-0.8882448,5.3193493,4.650463,2.2260787,0.07716696,0.24883704,2.6737225,7.985733,-1.2953733,-2.747673,2.428457,6.62783,-2.6155999,0.8087377,10.71242,7.821147,5.470381,1.9514475,2.173638,4.7936373,10.063424,4.5193076,0.00013642148,3.7477314,5.4704695,3.3143494,2.7382808,1.1086794,4.061343,2.3659723,-1.1762686,-5.3788667,-0.3567694,2.4158294,4.306441,,-0.09835731,1.1326693,7.0223117,2.7792192,2.299026,3.1497786,0.20591888,-0.3656601,2.6836617,9.404345,2.6973767,2.5950623,1.4987247,-0.10546683,2.6559138,3.4583507,1.4350525,7.024284,5.306175,2.2671304,2.8735094,2.9105284,-13.015172,-5.815205,-0.80715376,1.3561198,0.8655254,2.0489266,4.5328927,5.9863873,1.5491216,-1.1100322,-6.745904,1.2966366,4.8932624,2.248548,6.9307976,1.1304244,4.4819465,3.0192466,-2.6928477,3.623991,1.0811088,-1.8720675,0.13744941,4.079223,5.917301,4.968113,-1.8809338,3.4543512,-0.8571586,0.09515059,6.2740197,-7.2758827,6.941166,6.925624,3.0711799,2.9073677,-0.27875018,,7.3814287,4.4592595,2.555336,1.8835483,-1.6351438,24.656782,,2.0797648,-0.39384952,7.2069745,-2.2658026,3.080747,3.4708428,5.4884896,4.0217175,3.5041652,5.677001,8.820589,2.5462532,4.5200405,3.709126,3.8619456,-0.6032774,4.129199,3.7696176,5.434241,4.409969,,4.607666,5.0285378,2.9388092,0.80096066,-0.46063125,4.1688647,-0.4283908,0.33694088,-0.23290639,-4.281175,5.288315,3.2629294,-0.9754747,4.197972,7.6277437,5.1586943,0.7903177,6.85231,3.4640086,0.013091857,1.6909275,9.803147,3.0656543,-2.8622124,19.005846,-3.3333528,4.4530964,4.659798,6.0872035,0.75888604,0.9522696,12.508521,6.656336,3.500219,1.8180162,-6.0532866,4.079105,2.020277,0.05530522,-0.7551506,3.9534771,6.691108,0.6721679,4.853017,3.1871362,2.2746923,1.6273701,2.826971,-2.9235337,9.923592,3.0128715,6.7947993,4.246575,6.987016,6.721193,0.6394583,2.726674,1.8683563,6.7920823,-3.6316814,3.670415,2.5730846,4.467825,7.527646,1.8299237,5.9059005,-3.993511,-2.7702324,0.64001703,5.212277,-1.0859381,5.2945166,4.3744974,1.8280467,6.5451236,17.760124
2011,2.6105251,-3.213295,-0.47368333,2.7395325,3.7495174,2.7072484,4.8812723,5.284375,0.6066126,-3.1080008,0.9939465,2.5811033,-2.847183,0.37642068,0.61361694,-0.057123017,3.5163362,5.5015035,2.7469103,4.7874722,-0.53741634,2.839424,5.79755,-2.394191,-3.7548268,3.5106497,3.1316986,-1.0535355,1.9112957,7.3047695,4.7555733,2.5506532,2.1360772,0.68733996,5.1810403,8.864807,-7.4042497,0.49617437,3.4258769,-1.0629591,5.808235,3.7927575,3.5868008,3.1830928,2.7644422,-0.90956664,-1.5727602,-2.1129358,1.5621862,5.699283,,-0.2383248,0.8945264,1.8903825,1.0039923,6.7152495,-0.35464627,6.747983,-0.9923586,7.9341474,8.061417,1.9168534,2.4160352,1.9443351,3.809582,3.0371904,3.359376,0.35103995,8.803629,11.337042,3.0282605,-10.777261,5.2802734,1.9990577,-9.743341,0.32154125,-1.1191814,2.1075885,0.06503568,5.6337276,4.112122,1.7116419,0.24777141,3.915145,2.2059104,4.8229427,1.3847259,3.7607415,1.2064768,1.3849595,3.8144195,1.5351472,3.5866356,0.34749112,1.2908765,0.21859981,0.2092518,5.957646,2.2695222,4.4370537,5.669931,1.4503801,1.5299149,2.891412,2.9993649,6.4853654,-0.2159901,4.0408664,-49.127857,3.78345,,7.997269,3.693986,8.752239,-1.176798,4.92958,18.82832,,4.0656104,4.5537744,5.879385,-1.2654823,5.0911684,1.9902632,-0.23990528,2.810014,0.7104726,0.56496507,4.7465806,3.0758576,15.283044,-6.549776,4.1903386,0.8465093,3.9110012,1.9179894,3.4659743,3.303489,,-1.3813623,2.3973484,4.8257985,1.2997503,-0.19740595,2.960358,13.771569,1.3180141,-7.7841454,0.43802652,6.129592,2.0953648,0.40875453,9.940362,5.5359564,1.8376051,6.967357,-1.7975848,5.198882,0.4778278,-1.5688566,2.9115498,6.867835,-3.3715694,12.821894,5.0108337,4.176976,5.342777,6.799876,5.872001,-1.1954418,4.0233817,3.548681,5.3159585,3.4007916,-6.487815,5.9420295,0.81357133,-9.665519,-0.11418992,4.6418223,2.4302695,0.4465609,2.3878021,1.6816759,3.156171,12.426588,1.0712107,0.8658827,0.92702675,3.0097952,0.21504556,5.030355,12.297168,3.5221386,6.5350666,-1.0680381,-3.1268978,9.579864,5.1733007,4.70485,6.23091,5.782622,4.9015055,0.7627964,5.892334,-0.05181185,2.8481777,-8.14745,5.1944976,0.9259788,2.947726,-15.336687,1.9009205,2.1165082,12.187491
2012,-2.484648,8.279369,4.407587,1.151044,-3.8007543,-2.1279871,-2.0383253,7.3347044,-3.6220226,2.2737813,2.1182554,0.1704887,0.85388607,0.7852222,-0.40377513,1.7464775,3.2887836,5.5054803,1.3340662,2.6057813,3.4790123,1.1153209,1.8672698,1.5303383,-5.1758575,3.4540637,1.097333,-0.6009194,-0.6216236,4.006258,-1.831759,4.009637,0.65884197,0.11059663,5.1415844,7.1270127,5.395836,1.7238116,3.5707128,6.9151726,2.8756962,4.1935663,0.98334575,3.6659687,3.0002818,-1.172562,-1.4809983,-4.9073877,-0.9094184,0.28585008,,-0.25128585,-0.38097712,1.5021007,0.37956327,4.112338,-0.042967018,,-2.928159,4.0437717,5.643744,-1.9902909,1.1975002,-0.29959872,7.6402736,-2.0414567,1.5523078,0.78853637,7.366752,6.6797476,3.3475907,2.186459,-4.2923894,3.988004,-7.8340893,-1.7648691,1.5369769,0.94436693,2.264027,5.2572865,0.58373976,2.043826,-1.7890551,-1.0432422,-0.82864654,4.6754036,7.363692,4.017267,-0.82012075,-4.944086,8.880554,0.5273044,0.5731901,-3.3898418,-1.041519,0.9888233,1.5367867,3.3460104,1.8767076,-1.9528812,6.0475698,4.2611375,-1.0478778,1.8655995,0.09832884,6.4951353,-0.17227206,4.2434554,91.78137,-0.56368333,,7.809029,5.2706666,5.743976,-0.7621833,8.6445,5.7219276,,1.6638464,-1.2140023,-0.57670087,0.20064095,-1.0898799,2.1573184,-0.35386854,-0.06534723,-3.431936,3.1706865,6.433248,-2.8917572,10.208146,1.5190657,4.9380546,1.1150244,3.2094996,-0.98360115,3.6927657,2.7480936,,6.455376,1.3782215,5.0120845,-1.343636,1.3776408,4.4024463,23.21716,1.8066487,-5.5720277,-6.3756504,0.8579744,1.4214834,1.0822719,7.709865,5.2551303,4.8407655,3.0373876,1.7815641,1.5120244,0.9150466,-3.6611145,-2.0951653,3.5103674,-1.4198453,-1.2090776,2.3582807,3.7627192,6.071727,1.4088337,-7.200564,1.2557465,1.9044622,-1.2247726,7.8129954,2.4863791,-9.4025135,5.7325654,0.040200498,-48.428726,0.88342094,1.5288086,1.3964638,-3.1192248,-1.1484448,4.8311334,-0.79805297,2.1041284,-25.956032,-6.5475326,5.2885337,3.5441718,6.5803833,4.9607644,8.706659,2.5804346,1.0230662,6.13665,3.0465732,3.4612124,-3.5061433,1.5389203,0.8651513,0.36427554,3.2719607,1.475706,5.496719,1.7394538,4.308523,-14.732185,4.276305,-1.1852142,-4.6066337,-0.6706631,0.89717966,4.164388,14.787158
2013,4.8552794,2.0520682,0.99067575,1.8937384,-1.4439454,0.93716073,1.3935126,3.3717835,-1.6280136,-1.5084679,0.8513647,-0.8369068,4.483203,1.2223333,-0.16617306,4.0766683,2.6650827,5.0234184,1.4836606,1.5766869,-3.756331,4.0294123,1.03749,2.2489119,-0.16677149,5.128471,2.1733308,-1.2695627,-3.4684186,0.6149967,9.438711,-36.824547,1.2535901,0.6283606,2.3278925,7.063225,8.573224,2.0871472,4.8537765,-3.0969431,4.141294,6.6488767,0.5790923,1.360035,2.7931461,-1.7558079,-1.3435196,-6.370077,-0.074962996,0.11264384,,-0.8518783,0.97084594,3.664234,0.5487436,5.617806,-0.14323388,,-1.0701702,2.119282,7.6166143,-1.4349016,4.5703206,0.26214454,5.954878,-3.8855555,1.9848061,1.1206099,5.449783,4.757963,1.4353219,-0.096616305,0.54336506,-7.8885603,-1.5608963,1.7089629,-0.72686166,1.6886947,1.9140506,3.1374815,2.6878989,0.7771672,0.49838838,2.7675097,2.524393,4.256039,4.3819766,4.9776998,1.6554912,-2.8006198,2.6646473,3.5681758,2.1614246,-2.0139704,0.1112008,-2.5859225,2.1523712,4.488197,1.2633113,8.514174,6.256915,6.2602897,5.646417,2.696151,-3.7737164,6.516422,-5.350045,6.32411,-19.627693,-2.2616334,,7.006027,0.6961482,5.026825,0.8146517,3.1954517,6.262152,,2.757865,7.301906,9.073075,-0.4443418,3.4315019,-0.44781074,5.3206143,3.3055966,-0.5649845,5.0952115,7.508739,3.3545513,9.364879,3.6073866,3.5350046,0.9355213,3.1104054,2.4607637,2.9192326,2.9020839,,1.4304538,3.814492,3.4794345,-0.32453018,-0.1978832,3.3184743,1.1839261,1.8043178,-2.64416,-0.13346876,4.703871,1.6287235,2.6823251,4.4878664,4.9027147,4.762666,-2.3933914,1.0574976,0.74503195,0.5062731,-0.43919837,6.7465124,2.2148504,-0.20199512,-5.128747,0.65182227,1.4531476,2.2330148,-2.477146,-0.37254626,-0.57803553,3.133979,1.4631591,11.880087,1.769083,0.5012329,7.437855,0.9413791,8.9755125,3.1010756,1.7780589,0.5951679,-0.95829326,0.28434804,3.2980604,-1.0412885,-0.5991333,-22.582777,-3.5121927,-0.7976128,3.1413295,2.0861533,4.7513123,7.773197,0.9856773,0.7520771,2.9311686,1.2189966,7.1013193,3.7123108,3.627228,0.65666944,0.22608294,4.326754,1.3481625,5.6282597,3.0319571,0.12892291,-6.1576476,4.3149886,-1.7469605,-0.7863956,1.6791123,0.8056588,1.7461807,0.56361455
2014,-2.6296153,-0.93998474,0.98194396,2.4521315,4.529894,-0.57002765,-3.5132642,3.8818767,2.7906125,1.3912058,1.0763632,-0.028580546,1.5224316,0.76160717,1.3147746,3.2607722,1.2704766,5.099055,2.1829648,-0.56085545,0.9561707,2.459976,1.594062,1.8555546,-3.6328554,3.8441842,-0.30316356,-0.16317302,-3.8057547,4.745065,4.17099,0.49750656,1.8484095,1.1086937,0.7830021,6.7866697,6.751698,2.5687342,5.820712,4.1002793,3.5703065,1.6599375,0.6768155,2.434995,1.1585288,-1.9674665,0.08645843,-0.688975,2.1376276,1.7444639,5.2801805,1.378365,0.76576614,5.847607,2.000052,2.744123,0.5995586,,1.8339665,3.594116,7.3386188,-0.88880163,5.4616103,0.5193838,5.0359116,-2.5536253,0.8697849,2.4265063,4.0416274,0.4522441,1.1563097,-4.172586,-1.6535834,-3.4305859,1.4658566,6.735496,5.0919275,2.4832845,2.0883076,1.1191645,2.0431857,1.0812751,0.20788984,1.3923119,4.755552,3.779686,5.467211,6.0639806,8.5397,3.5841215,-1.2842546,0.5622094,1.802803,-0.016463492,0.3271767,-6.0221725,0.42938113,2.6806378,2.5921836,1.7571862,6.4110923,-0.042897247,7.5312753,2.5562196,-3.8315723,6.1384254,-7.2614512,-1.3737079,-24.511053,0.88062155,,5.3898687,0.5573092,4.6203527,0.2325652,3.060974,-6.7435017,,1.438525,5.16659,5.063666,0.60571015,4.3279767,1.2709142,0.49528143,3.9079275,4.254772,5.478164,7.2756863,1.5948972,5.5513086,5.335562,4.6251416,1.1807023,3.63919,2.703864,4.204478,3.3563502,,2.7794986,3.5375726,3.3579128,1.2476362,0.90376264,5.695912,13.984754,2.1160598,-2.9727416,1.8297583,3.6527302,1.9113642,2.566004,2.830877,1.3693888,4.615141,4.3737483,10.603175,3.9983184,0.088781156,1.2860464,3.785582,-2.4710264,-0.010253638,-6.185242,4.5067253,-1.1219404,3.6316457,1.506566,1.8645293,2.9120793,2.5947232,-2.413295,-9.991269,1.3313268,0.4713819,5.139146,-1.3255862,2.7406397,2.9767427,-0.8514714,2.6083264,2.6618137,1.2857839,0.87270147,-0.6854542,2.4576125,-4.1466355,4.378352,-1.5163826,2.9896278,0.45053655,4.0554323,7.8319006,2.421063,2.43922,3.3264732,1.8748643,3.533492,0.15477057,3.5114794,2.0494845,-5.088469,2.90053,1.7109455,5.1095376,1.8151882,-4.9804115,-1.6297624,5.137841,0.30549267,-0.23024857,-3.2047172,-0.25718898,1.4243224,0.9822741
