Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1842,,,,,,,,,,,0.13876665,0.3876523,,,1.8498373,,,,,,,,,,,,,,,,,,,0.0019976208,,,,,,,,,,,,,,,,,0.34398574,,,,,,,,,0.010117266,,,,,0.41288608,,,,3.1750915,,,,,,,,,,,,,,,,0.01730962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057700925,,,0.0,,,0.10511472,,,,,,,0.18622164,,,,,,,,,,,,,,,,,,,,,,,,,,0.02528186,,,,,,,,,,,,,,,,,0.0,,,,,0.37302932,,,,,,,,,,,,
1843,,,,,,,,,,,0.08672209,0.3349525,,,1.6982734,,,,,,,,,,,,,,,,,,,0.001922864,,,,,,,,,,,,,,,,,0.32294974,,,0.09695444,,,,,,0.012111899,,,,,0.411831,,,,3.2955952,,,,,,,,,,,,,,,,0.017930845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048485868,,,0.0,,,0.107046865,,,,,,,0.18188983,,,,,,,,,,,,,,,,,,,,,,,,,,0.018198298,,,,,,,,,,,,,,,,,0.0,,,,,0.40623948,,,,,,,,,,,,
1844,,,,,,,,,,,0.07474135,0.418547,,,1.8467051,,,,,,,,,,,,,,,,,,,0.0018509051,,0.019062828,,,,,,,,,,,,,,,0.33847037,,,0.111560985,,,,,,0.014079683,,,,,0.43019587,,,,3.490339,,,,,,,,,,,,,,,,0.037825923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050751865,,,0.0,,,0.11428088,,,,,,,0.19233882,,,,,,,,,,,,,,,,,,,,,,,,,,0.030394783,,,,,,,,,,,,,,,,,0.0,,,,,0.47249264,,,,,,,,,,,,
1845,,,,,,,,,,,0.069588214,0.4695527,,,1.9288168,,,,,,,,,,,,,,,,,,,0.0017816393,,0.027928498,,,,,,,,,,,,,,,0.38910353,,,0.14641872,,,,,,0.019072482,,,,,0.50076497,,,,3.7006795,,,,,,,,,,,,,,,,0.017670974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075258635,,,0.0,,,0.124253325,,,,,,,0.22279966,,,,,,,,,,,,,,,,,,,,,,,,,,0.026740598,,,,,,,,,,,,,,,,,0.0,,,,,0.5519618,,,,,,,,,,,,
1846,,,,,,,,,,,0.11710772,0.5484367,,,2.086101,,,,,,,,,,,,,,,,,,,0.012004754,,0.03475631,,,,,,,,,,,,,,,0.40357685,,,0.15768525,,,,,,0.019451473,,,,,0.5180938,,,,3.5360403,,,,,,,,,,,,,,,,0.012425904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95263827,0.074399464,,,0.0,,,0.12576827,,,,,,,0.23364756,,,,,,,,,,,,,,,,,,,,,,,,,,0.024260907,,,,,,,,,,,,,,,,,0.0,,,,,0.6075555,,,,,,,,,,,,
1847,,,,,,,,,,,0.11803056,0.5365954,,,2.1492531,,,,,,,,,,,,,,,,,,,0.014857079,,0.0417617,,,,,,,,,,,,,,,0.42012787,,,0.11835186,,,,,,0.017817054,,,,,0.5803729,,,,3.7643142,,,,,,,,,,,,,,,,0.032652874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2757093,0.07627414,,,0.0,,,0.13556848,,,,,,,0.23769778,,,,,,,,,,,,,,,,,,,,,,,,,,0.024012173,,,,,,,,,,,,,,,,,0.0,,,,,0.6989572,,,,,,,,,,,,
1848,,,,,,,,,,,0.12697434,0.5981167,,,1.8944428,,,,,,,,,,,,,,,,,,,0.017479105,,0.046719722,,,,,,,,,,,,,,,0.38629287,,,0.21192104,,,,,,0.019942673,,,,,0.4628796,,,,4.0223227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1947267,0.096947104,,,0.0,,,0.13717109,,,,,,,0.237672,,,,,,,,,,,,,,,,,,,,,,,,,,0.041050352,,,,,,,,,,,,,,,,,0.0,,,,,0.7553745,,,,,,,,,,,,
1849,,,,,,,,,,,0.1294985,0.57571006,,,1.981217,,,,,,,,,,,,,,,,,,,0.019917024,,0.08377023,,,,,,,,,,,,,,,0.40705645,,,0.1825796,,,,,,0.022047143,,,,,0.48037285,,,,4.3204474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0827162,0.07717001,,,0.0,,,0.1455768,,,,,,,0.23253947,,,,,,,,,,,,,,,,,,,,,,,,,,0.056671623,,,,,,,,,,,,,,,,,0.0,,,,,0.79568434,,,,,,,,,,,,
1850,,,,,,,,,0.00046166775,,0.17997892,0.58869374,0.0013062827,,2.100403,,,,,,,,,0.0010216836,,,,,,,,,,0.023672614,,0.06679672,,,,,,,,,,,,,,,0.4490097,,,0.22696479,,,,,,0.033244286,0.0023866498,,,,0.5401483,,,,4.489172,0.000330421,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028062656,,0.0009274616,,,,,,,,,,,,,,0.0009781346,,0.0007877788,,,0.0012472194,,,,,,,,,,,,,,,,,,,,,,,1.0124792,0.099875614,,,0.0,,,0.1543173,,,,,,,0.2454724,,,,,,,,0.0016814418,,,,,,,,,,,,,,,,,,0.058215737,,,,,,,,,0.0006044363,0.001991603,,,,,,,0.0,,,0.001493021,,0.83870095,0.0011705636,,,,,,,,,,,
1851,,,,,,,,,,,0.16043453,0.58663684,,,2.2720096,,,,,,,,,,,,,,,,,,,0.027198797,,0.07696848,,,,,,,,,,,,,,,0.49647328,,,0.2050839,,,,,,0.034038454,,,,,0.5501596,,,,4.252994,,,,,,,,,,,,,,,,0.052888118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99962234,0.10638039,,,0.0,,,0.15544534,,,,,,,0.2623792,,,,,,,,,,,,,,,,,,,,,,,,,,0.061820935,,,,,,,,,,,,,,,,,0.0,,,,,1.0133029,,,,,,,,,,,,
1852,,,,,,,,,,,0.14898546,0.7015607,,,2.5324419,,,,,,,,,,,,,,,,,,,0.03190351,,0.12381134,,,,,,,,,,,,,,,0.5601497,,,0.21696289,,,,,,0.03556558,,,,,0.59067684,,,,4.2159934,,,,,,,,,,,,,,,,0.06583255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1980932,0.10497247,,,0.0,,,0.16203701,,,,,,,0.30964217,,,,,,,,,,,,,,,,,,,,,,,,,,0.061202973,,,,,,,,,,,,,,,,,0.0,,,,,1.0699053,,,,,,,,,,,,
1853,,,,,,,,,,,0.1978755,0.7993166,,,2.599827,,,,,,,,,,,,,,,,,,,0.037688646,,0.078371435,,,,,,,,,,,,,,,0.60221237,,,0.23078,,,,,,0.0431488,,,,,0.6923327,,,,4.167399,,,,,,,,,,,,,,,,0.065387756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.318547,0.11364036,,,0.0,,,0.16934833,,,,,,,0.3195806,,,,,,,,,,,,,,,,,,,,,,,,,,0.063676566,,,,,,,,,,,,,,,,,0.0,,,,,1.1693825,,,,,,,,,,,,
1854,,,,,,,,,,,0.22046992,0.7820265,,,2.8622246,,,,,,,,,,,,,,,,,,,0.044409256,,0.0035610234,,,,,,,,,,,,,,,0.70180196,,,0.2907438,,,,,,0.03618359,,,,,0.79631627,,,,4.9915624,,,,,,,,,,,,,,,,0.08221882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8676915,0.15941471,,,0.0,,,0.19854853,,,,,,,0.34931052,,,,,,,,,,,,,,,,,,,,,,,,,,0.09354991,,,,,,,,,,,,,,,,,0.0,,,,,1.2480785,,,,,,,,,,,,
1855,,,,,,,,,0.0013364782,,0.23959456,0.9046697,0.003762415,,2.9137378,,,,,,,,,0.0029539256,,,,,,,,,,0.05196615,,0.097971365,,,,,,,,,,,,,,,0.8183968,,,0.2848723,,,,,,0.036246743,0.006817637,,,,0.8994212,,,,4.6457763,0.00095813867,,,,,,,,,,,,,,,0.08509454,,,,,,,,,,,,0.008144275,,0.002685764,,,,,,,,,,,,,,0.002754789,,0.0022048675,,,0.0036110794,,,,,,,,,,,,,,,,,,,,,,,1.4503789,0.17197877,,,0.0,,,0.20232286,,,,,,,0.40574992,,,,,,,,0.0048730783,,,,,,,,,,,,,,,,,,0.08658076,,,,,,,,,0.0017546567,0.005772674,,,,,,,0.0,,,0.0043215947,,1.394424,0.00339636,,,,,,,,,,,
1856,,,,,,,,0.013673803,,,0.30704102,1.0273466,,,2.8598084,,,,,,,,,,,,,0.028650621,,,,,,0.060266335,,0.14004946,,,,,,,0.0040071183,,,,0.29310027,,,,0.87816346,,,0.40163347,,,,,,0.04920746,,,,,0.9397137,,,,4.969304,,,,,,,,,,,,,,,,0.08860926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00095851073,,,,,,,,,,,,,,,,,,,,1.4632076,0.20113294,,,0.0,,,0.21597627,,,0.018031554,,,,0.45026627,,,,,,,,,,,,,,,,,,,,,,,,,,0.12957877,,,,,,,,,,,,,,,,,0.0,,,,0.18094446,1.4202958,,,,,,,,,,,,
1857,,,,,,,,0.032908835,,,0.31453532,1.17477,,,2.9585447,,,,,,,,,,,,,0.03341477,,,,,,0.07041626,,0.27829304,,,,,,,0.0073064007,,,,0.2703942,,,,0.92877984,,,0.40566128,,,,,,0.055147193,,,,,0.9551182,,,,4.8508296,,,,,,,,,,,,,,,,0.10087366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008691696,,,,,,,,,,,,,,,,,,,,1.297662,0.19838622,,,0.0,,,0.21790454,,,0.022778034,,,,0.47270885,,,,,,,,,,,,,,,,,,,,,,,,,,0.16480656,,,,,,,,,,,,,,,,,0.0,,,,0.24446662,1.4139436,,,,,,,,,,,,
1858,,,,,,,,0.041893065,0.0018260301,,0.29910615,1.7341001,0.0051213773,,3.0888252,,,,,,,,,0.0040313536,,,,0.03480425,,,,,,0.08338649,0.059032958,0.27802244,,,,,,,0.007823298,,,,0.2494468,,,,0.9969994,,,0.29663193,,,,,,0.07427399,0.009233726,,,,0.9344241,,,,4.7254786,0.0013095936,,,,,,,,,,,,,,,0.06993275,,0.0016306345,,,,,,,,,,0.011139926,,0.0036700622,,,,,,,,,,,,,,0.0037017108,,0.0029510495,,,0.0049331,,,0.0018121735,,,,,,,,,,,,,,,,,,,,1.1331831,0.17210157,,,0.0,,,0.22091478,,,0.016980587,,,,0.5355126,,,,,,,0.0004335143,0.0066598295,,,,,,,,,,,,,,,,,,0.13678974,,,,,,,,,0.002398791,0.007887067,,,,,,,0.0,,,0.0059017683,0.5412222,1.3925428,0.0046444433,,,,,,,,,,,
1859,,,,,,,,0.026321769,0.0019192299,,0.39841047,1.3946497,0.005375743,,3.1638563,,,,,,,,,0.00423522,,,,0.044897646,,,,,,0.0970362,0.08220266,0.15248412,,,,,,,0.0020233437,,,,0.23112445,,,,0.9394867,,,0.37400877,,,,,,0.10477569,0.009677884,,,,0.9428659,,,,5.21251,0.0013761801,,,,,,,,,,,,,,,0.14025627,,0.0026225285,,,,,,,,,,0.011711745,,0.0038572769,,,,,,,,,,,,,,0.0038685855,,0.003079386,,,0.00518352,,,0.0009232169,,,,,,,,,,,,,,,,,,,,1.0695207,0.2071832,,,0.0,,,0.23362447,,,0.012872442,,,,0.48803973,,,,,,,0.00043054967,0.0069998493,,,,,,,,,,,,,,,,,,0.19933638,,,,,,,,,0.0025204031,0.008290729,,,,,,,0.0,,,0.00620153,0.29025432,1.4731518,0.0048827534,,,,,,,,,,,
1860,,,,,,,,0.031573337,0.0025119476,,0.46554205,1.4518162,0.007031412,,3.2093742,,,,,,,,,0.005543653,,,,0.05159468,,,,,,0.11476422,0.121176094,0.25057194,,,,,,,0.0035302788,,,,0.21505839,,,0.027808676,1.003471,,,0.31993544,,,,,,0.12354513,0.012635836,,0.021156946,,1.0249465,,,,5.8072352,0.0018021448,,,,,,,,,,,,,,,0.16385348,,0.0026413742,,,,,,0.0011262266,,,,0.015341172,,0.0050496855,,,,,,,,,,,,,,0.0050376034,,0.0040047048,,,0.00678739,,,0.0005775319,,,,,,,,,,,,,,,,,,,,1.4444765,0.2093993,,,0.0,,,0.25600266,,,0.022710953,,,,0.5072211,,,,,,,0.0004276053,0.009166484,,,,,,,,,,,,,,,,0.026243053,,0.1965134,,,,,,,,,0.0033014566,0.01085662,,,,,,,0.0,,,0.00811905,0.3061503,1.5011375,0.006395551,,,,,,,,,,,
1861,,,,,,,,0.03730976,0.0031617072,,0.41504335,1.496249,0.008839868,,3.448559,,,,,,,,,0.006975164,,,,0.047911853,,,,,,0.13540761,0.16842847,0.1733896,,,,,,,0.004606907,,,,0.31799534,,,0.090913236,1.1302289,,,0.45737273,,,,,,0.12771368,0.015858216,,0.042181488,,1.1057359,,,,6.007872,0.0022684294,,,,,,,,,,,,,,,0.17262982,,0.0020357708,,,,,,0.02559917,,,,0.019317573,,0.00635627,,,,,,,,,,,,,,0.006305299,,0.005005996,,,0.008542699,,,0.001331543,,,,,,,,,,,,,,,,,,,,1.3161191,0.26640996,,,0.0,,,0.26834363,,,0.03194439,,,,0.51309466,,,,,,,0.00084936206,0.011539063,,,,,,,,,,,,,,,,0.08596668,,0.25077543,,,,,,,,,0.0041571073,0.013665757,,,,,,,0.0,,,0.0102179255,0.43185684,1.4090402,0.008052468,,,,,,,,,,,
1862,,,,,,,,0.029855374,0.002826426,,0.56138545,1.4803985,0.007892764,,3.4008443,,,,,,,,,0.006232673,,,0.0027017079,0.04088697,,,,,,0.16329855,0.18482648,0.16878448,,,,,,,0.010472428,,,,0.4260334,,,0.15368575,1.2347139,,,0.391042,,,,,,0.13886075,0.014135392,,0.042096555,,1.1638623,,,,5.7708826,0.002027915,,,,,,,,,,,,,,,0.20680325,,0.0022457154,,,,,,0.046562288,,,,0.017274648,,0.005683103,,,,,,,,,,,,,,0.0056054327,,0.004443694,,,0.007636147,,,0.003703798,,,,,,,,,,,,,,,,,,,,1.6813024,0.2278102,,,0.0,,,0.27281454,,,0.028122641,,,,0.5816763,,,,,,,0.0012653302,0.010315946,,,,,,,,,,,,,,,,0.14561602,,0.25327882,,,,,,,,,0.0037176246,0.012216674,,,,,,,0.0,,,0.009132634,0.34550622,1.4285618,0.007200312,,,,,,,,,,,
1863,,,,,,,,0.042573165,0.0029325227,,0.49885336,1.360496,0.0081802895,,3.5589042,,,,,,,,,0.0064648213,,,,0.04827255,,,,,,0.20264763,0.18379712,0.14337668,,,,,,,0.009360362,,,,0.2678384,,,0.2157513,1.3269968,,,0.4307764,,,,,,0.15390334,0.014627189,,0.044161808,,1.1783826,,,,6.086277,0.0021047536,,,,,,,,,,,,,,,0.21450624,,0.0024812713,,,,,,0.040323935,,,,0.017931698,,0.005896351,,,,,,,,,,,,,,0.0057837972,,0.004579488,,,0.00792306,,,0.0024288695,,,,,,,,,,,,,,,,,,,,1.2008796,0.22142568,,,0.0,,,0.28998128,,,0.028023947,,,,0.65586,,,,,,,0.0012566772,0.01070527,,,,,,,,,,,,,,,,0.20483375,,0.25112277,,,,,,,,,0.0038573898,0.012676391,,,,,,,0.0,,,0.0094749285,0.4961864,1.6126716,0.007473914,,,,,,,,,,,
1864,,,,,,,,0.03507302,0.0032594292,,0.6075287,1.1670947,0.00908083,,3.7085142,,,,,,,,,0.007182462,,,0.00062507554,0.05352549,,,,,,0.24005882,0.22275527,0.21867771,,,,,,,0.0075442423,,,,0.44364685,,,0.2771159,1.5084821,,,0.366177,,,,,,0.14712763,0.016209248,,0.027313774,,1.2454354,,,,6.4942226,0.002339279,,,,,,,,,,,,,,,0.21305697,,0.0023389156,,,,,,0.060095884,,,,0.019936748,,0.0065531493,,,,,,,,,,,,,,0.0063925134,,0.005054244,,,0.008805292,,,0.00068700104,,,,,,,,,,,,,,,,,,,,0.99217886,0.29053947,,,0.0,,,0.311936,,,0.05080417,,,,0.7226562,,,,,,,0.0016641109,0.011899126,,,,,,,,,,,,,,,,0.26362228,,0.2619435,,,,,,,,,0.0042892587,0.014089309,,,,,,,0.0,,,0.010528969,0.4041203,1.6866376,0.008309235,,,,,,,,,,,
1865,,,,,,,,0.058306683,0.0030869336,,0.63617206,1.2231227,0.008590246,,3.8811662,,,,,,,,,0.0068001417,,,0.0038591507,0.0628613,,,,,,0.28693542,0.2697936,0.21944878,,,,,,,0.003940711,,,,0.42921627,,,0.33778554,1.6752176,,,0.5669314,,,,,,0.14477056,0.015308425,,0.035686027,,1.3076444,,,,6.8250237,0.0022154248,,,,,,,,,,,,,,,0.21995388,,0.0022912421,,,,,,0.047303215,,,,0.0188899,,0.0062073674,,,,,,,,,,,,,,0.006021332,,0.0047539943,,,0.008338948,,,0.002273419,,,,,,,,,,,,,,,,,,,,1.1120216,0.2837035,,,0.0,,,0.33019522,,,0.054228652,,,,0.7899976,,,,,,,0.0016527306,0.01127105,,,,,,,,,,,,,,,,0.32198352,,0.27072632,,,,,,,,,0.004063076,0.013345834,,,,,0.012982571,,0.0,,,0.009970702,0.5975316,1.6529324,0.007872193,,,,,,,,,,,
1866,,,,,,,,0.089572854,0.009660993,,0.81264055,0.81592876,0.026863802,,4.150416,,,,,,,,,0.021282611,,,0.001277029,0.06993306,,,,,,0.34601,0.26546693,0.29572552,,,,,,,0.031196771,,,,0.4334291,,,0.39776585,1.6456321,,,0.51835066,,,,,,0.14334562,0.047793113,,0.039848678,,1.4167037,,,,6.974182,0.006937017,,,,,,,,,,,,,,,0.24840358,,0.0025777572,,,,,,0.05458293,,,,0.059164576,,0.019435493,,,,,,,,,,,,,,0.018747132,,0.014782066,,,0.0261072,,,0.0039144065,,,,,,,,,,,,,,,,,,,,1.2087845,0.30967367,,,0.0,,,0.3399115,,,0.06385132,,,,0.7632576,,,,,,,0.0020517851,0.035291996,,,,,,,,,,,,,,,,0.37992054,,0.27661097,,,,,,,,,0.012724174,0.04178578,,,,,0.017996054,,0.0,,,0.031212563,1.0476311,1.6266301,0.02465463,,,,,,,,,,,
1867,,,,,,,,0.06245207,0.01098509,,0.7646648,1.108091,0.03051269,,4.462679,,,,,,,,,0.024192566,,,0.0015587765,0.05913751,,,,,,0.43906397,0.2583718,0.46814832,,,,,,,0.018872336,,,,0.46649697,,,0.45669645,1.7929425,,,0.5007911,,,,,,0.15952717,0.054192953,,0.03562215,,1.431795,,,,7.1007743,0.007889228,,,,,,0.047250953,,,,,,,,,0.29164192,,,,,,,,0.053961847,,,,0.06730487,,0.02210104,,,,,,,,,,,,,,0.021199806,,0.016693661,,,0.029686391,,,0.0016994319,,,,,,,,,,,,,,,,,,,,1.148679,0.3654634,,,0.0,,,0.36277172,,,0.03548186,,,,0.8243138,,,,,,,0.0024453045,0.04013657,,,,,,,,,,,,,,,,0.43708503,,0.255311,,,,,,,,,0.01447272,0.047520556,,,,,0.019517299,,0.0,,,0.035488345,1.053485,1.9555545,0.028045261,,,,,,,,,,,
1868,,,,,,,,0.0895038,0.009055714,,0.9180503,1.3602931,0.02512498,,4.005761,,,,,,,,,0.019936943,,,0.0037191405,0.079007916,,,,,,0.2575183,0.29323864,0.35619757,,,,,,,0.029503398,,,,0.44323146,,,0.51531786,1.9109488,,,0.58659893,,,,,,0.16534485,0.04455012,,0.050245065,,1.4608666,,,,6.907395,0.0065045343,,,,,,0.023405904,,,,,,,,,0.30977884,,,,,,,,0.06190334,,,0.0003208706,0.05550783,,0.018221764,,,,,,,,,,,,,,0.017380767,,0.013667084,,,0.024472091,,,0.0012793979,,,,,,,,,,,,,,,,,,,,1.1948302,0.37097478,,,0.0,,,0.3718745,,,0.075473756,,,,0.92566586,,,,,,,0.0028333457,0.033092167,,,,,,,,,,,,,,,,0.49418092,,0.29875615,,,,,,,,,0.011934788,0.03917853,,,,,0.015065892,,0.0,,,0.029252488,1.4758418,2.1599026,0.023127828,,,,,,,,,,,
1869,,,,,,,,0.10059324,0.012170943,,0.8539451,1.442899,0.033734046,,4.2827497,,,,,,,,,0.026789205,,,0.002433461,0.06252123,,,,,,0.18445463,0.28182352,0.36759114,,,,,,,0.008487499,,,,0.50653934,,,0.5732674,1.9752913,,,0.5059297,,,,,,0.16338804,0.05971416,,0.03962551,,1.4943383,,,,7.185026,0.008743971,,,,,,0.053423245,,,,,,,,,0.3346043,,,,,,,,0.067893706,,,0.0005324431,0.074641325,,0.024493413,,,,,,,,,,,,,,0.023233276,,0.018245036,,,0.03289367,,,0.0003931628,,,,,,,,,,,,,,,,,,,,1.2209758,0.32096925,,,0.0,,,0.39315882,,,0.050913423,,,,0.94349986,,,,,,,0.0028144026,0.044486776,,,,,,,,,,,,,,,,0.55085874,,0.26335457,,,,,,,,,0.016045885,0.05266541,,,,,0.022832401,,0.0,,,0.039315194,1.3072243,2.401964,0.03109817,,,,,,,,,,,
1870,,,,,,,,0.08947428,0.013086264,,0.7968973,1.6263044,0.03623305,,4.8579187,,,,,,,,,0.028796772,,,0.0013385551,0.07095229,,,,,,0.32536218,0.3380895,0.32967684,,,,,,,0.022364696,,,2.1117541e-05,0.46153295,,,0.63055074,1.9321979,,,0.6055265,0.05510457,,,,,0.18968914,0.064028464,,0.051787194,,1.3234235,,,,7.273863,0.009403634,,,,,,0.05490178,,,0.0,,,0.0,,0.0,0.35918042,,,,,,,,0.09653522,,,0.0005297938,0.080295116,,0.026339963,,,,,,,,,,,,,,0.024844736,,0.019484142,,,0.035369445,,,0.0011390273,,,,,,,,,,,,,,,,,,0.0,,1.3674717,0.36228594,,,0.0,,,0.40004173,,,0.0931999,,,,0.9934912,,0.0050872993,,,,,0.003994305,0.047842965,,,,,,,,,0.0,,,,,,,0.6071216,,0.32166725,,,,,,,,,0.017259177,0.056637287,,,,,0.013394371,,0.0,,,0.042270698,0.9274568,2.4715502,0.033451434,,0.0005971774,,,,,,,,,
1871,,,,,,,,0.09374776,0.017505381,,0.7992716,2.2218096,0.04841405,,4.6193104,,,,,,,,,0.038508523,,,0.0036109844,0.08436733,,,,,,0.46724626,0.41552633,0.28658715,,,,,,,0.048549984,,,5.498584e-05,0.4460534,,,0.68673205,2.1301944,,,0.6224686,0.0062976587,,,,,0.18063703,0.085411295,,0.06359633,,1.3137927,,,,7.6345577,0.012580039,,,,,,0.08005561,,,0.0,,,0.0,,0.00028263597,0.44272155,,,,,,,,0.082708955,,,0.0007375793,0.10745588,,0.03523634,,,,,,,,,,,,,,0.03305231,,0.025885405,,,0.04731318,,,0.001367033,,,,,,,,,,,,,,,,,,2.199482e-05,,1.3636847,0.34843832,,,0.0,,,0.42324728,,,0.10914097,,,,1.1153967,,0.008420395,,,,,0.0043656896,0.06408074,,,,,,,,,0.0,,,,,,,0.6629712,,0.3405428,,,,,,,,,0.023094919,0.07577056,,,,,0.016742634,,0.0,,,0.056539495,0.7008927,2.524375,0.044763904,,0.00044495155,,,,,,,,,
1872,,,,,,,,0.088586494,0.017806493,,0.8875412,2.1736574,0.049193498,,4.943798,,,,,,,,,0.039159447,,,0.0070857354,0.0842056,,,,,,0.47791365,0.47416753,0.49835345,,,,,,,0.041767456,,,5.352961e-05,0.44842038,,,0.74183124,2.2750201,,,0.59157795,0.011865189,,,,,0.1996796,0.0866402,,0.050645508,,1.5900015,,,,7.967353,0.012798601,,,,,,0.046961855,,,0.0,,,0.0,,0.0006565795,0.4677426,,,,,,,,0.105997294,,,0.0009424727,0.10935469,,0.035846617,,,,,,,,,,,,,,0.033437274,,0.026150811,,,0.048127547,,,0.002698022,,,,,,,,,,,,,,,,,,2.170139e-05,,1.4444301,0.36982825,,,0.0,,,0.46637836,,,0.18983352,,,,1.195611,,0.11878141,,,,,0.0043384777,0.065194696,,,,,,,,,0.0,,,,,,,0.7180656,,0.40300417,,,,,,,,,0.023499832,0.07708515,,,,,0.020664895,,0.0,,,0.05750805,0.9167037,3.0265274,0.04555207,,0.00028733,,,,,,,,,
1873,,,,,,,,0.09527532,0.016558615,,1.0250846,2.309749,0.04569733,,5.385137,,,,,,,,,0.036405537,,,0.009863844,0.099078625,,,,,,0.41031522,0.45748076,0.6003659,,,,,,,0.0319515,,,0.00014939139,0.458934,,,0.79656863,2.4034545,,,0.5914867,0.0055857613,,,,,0.19128822,0.08034783,,0.047875397,,1.71633,,,,8.189286,0.011903768,,,,,,0.051320676,,,0.0,,,7.837502e-06,,0.00037708174,0.48526078,,,,,,,,0.09814545,,,0.0011441378,0.10174084,,0.033338487,,,,,,,,,,,,,,0.030924631,,0.02415326,,,0.044757217,,,0.0035214568,,,,,,,,,,,,,,,,,,6.14896e-05,,1.3771598,0.3681372,,,0.0,,,0.49293151,,,0.17499386,,,,1.2761083,,0.16458248,,,,,0.0047040894,0.060638525,,,,,,,,,0.0,,,,,,,0.77309674,,0.4052267,,,,,,,,,0.021860441,0.07169457,,,,,0.019932155,,0.0,,,0.053475767,0.70031166,3.2694678,0.042377595,,0.00073550164,,,,,,,,,
